"Year","ID","Bat_number","Distance","Species","Number_of_bats","Pinta_kolo","Height","Entrance_distance","Bunker_height","New_species","Relative_distance","Relative_height","Area","Perimeter","Volume","Entrances_number"
2025,"140",3,6.867,"Enil",1,"kolo",2,8.232,2,"Enil",0.834183673469388,1,39.458,54.502,78.916,3
2025,"140",3,6.867,"Enil",1,"kolo",2,8.232,2,"Enil",0.834183673469388,1,39.458,54.502,78.916,3
2025,"140",3,6.867,"Enil",1,"kolo",2,8.232,2,"Enil",0.834183673469388,1,39.458,54.502,78.916,3
2025,"140",4,7.614,"Enil",1,"kolo",2,8.232,2,"Enil",0.924927113702624,1,39.458,54.502,78.916,3
2025,"140",4,7.614,"Enil",1,"kolo",2,8.232,2,"Enil",0.924927113702624,1,39.458,54.502,78.916,3
2025,"140",4,7.614,"Enil",1,"kolo",2,8.232,2,"Enil",0.924927113702624,1,39.458,54.502,78.916,3
2025,"140",5,7.411,"Enil",1,"kolo",2,8.232,2,"Enil",0.900267249757046,1,39.458,54.502,78.916,3
2025,"140",5,7.411,"Enil",1,"kolo",2,8.232,2,"Enil",0.900267249757046,1,39.458,54.502,78.916,3
2025,"140",5,7.411,"Enil",1,"kolo",2,8.232,2,"Enil",0.900267249757046,1,39.458,54.502,78.916,3
2025,"140",6,5.872,"Chiroptera sp",1,"kolo",2,8.232,2,"Chiroptera sp",0.713313896987366,1,39.458,54.502,78.916,3
2025,"140",6,5.872,"Chiroptera sp",1,"kolo",2,8.232,2,"Chiroptera sp",0.713313896987366,1,39.458,54.502,78.916,3
2025,"140",6,5.872,"Chiroptera sp",1,"kolo",2,8.232,2,"Chiroptera sp",0.713313896987366,1,39.458,54.502,78.916,3
2025,"140",7,5.094,"Enil",1,"kolo",1.7,8.232,2,"Enil",0.618804664723032,0.85,39.458,54.502,78.916,3
2025,"140",7,5.094,"Enil",1,"kolo",1.7,8.232,2,"Enil",0.618804664723032,0.85,39.458,54.502,78.916,3
2025,"140",7,5.094,"Enil",1,"kolo",1.7,8.232,2,"Enil",0.618804664723032,0.85,39.458,54.502,78.916,3
2025,"140",8,1.885,"Enil",1,"kolo",1.2,8.232,2,"Enil",0.228984450923226,0.6,39.458,54.502,78.916,3
2025,"140",8,1.885,"Enil",1,"kolo",1.2,8.232,2,"Enil",0.228984450923226,0.6,39.458,54.502,78.916,3
2025,"140",8,1.885,"Enil",1,"kolo",1.2,8.232,2,"Enil",0.228984450923226,0.6,39.458,54.502,78.916,3
2025,"241",1,1.837,"Enil",1,"pinta",2,6.987,2,"Enil",0.262916845570345,1,28.698,38.497,57.396,2
2025,"241",1,1.837,"Enil",1,"pinta",2,6.987,2,"Enil",0.262916845570345,1,28.698,38.497,57.396,2
2025,"241",1,1.837,"Enil",1,"pinta",2,6.987,2,"Enil",0.262916845570345,1,28.698,38.497,57.396,2
2025,"241",2,1.264,"Enil",1,"pinta",2,6.987,2,"Enil",0.180907399456133,1,28.698,38.497,57.396,2
2025,"241",2,1.264,"Enil",1,"pinta",2,6.987,2,"Enil",0.180907399456133,1,28.698,38.497,57.396,2
2025,"241",2,1.264,"Enil",1,"pinta",2,6.987,2,"Enil",0.180907399456133,1,28.698,38.497,57.396,2
2025,"241",3,4.789,"Enil",1,"kolo",2,6.987,2,"Enil",0.685415772148275,1,28.698,38.497,57.396,2
2025,"241",3,4.789,"Enil",1,"kolo",2,6.987,2,"Enil",0.685415772148275,1,28.698,38.497,57.396,2
2025,"241",3,4.789,"Enil",1,"kolo",2,6.987,2,"Enil",0.685415772148275,1,28.698,38.497,57.396,2
2025,"241",4,3.358,"Enil",1,"pinta",2,6.987,2,"Enil",0.480606841276657,1,28.698,38.497,57.396,2
2025,"241",4,3.358,"Enil",1,"pinta",2,6.987,2,"Enil",0.480606841276657,1,28.698,38.497,57.396,2
2025,"241",4,3.358,"Enil",1,"pinta",2,6.987,2,"Enil",0.480606841276657,1,28.698,38.497,57.396,2
2025,"241",5,4.742,"Enil",1,"pinta",2,6.987,2,"Enil",0.678688993845713,1,28.698,38.497,57.396,2
2025,"241",5,4.742,"Enil",1,"pinta",2,6.987,2,"Enil",0.678688993845713,1,28.698,38.497,57.396,2
2025,"241",5,4.742,"Enil",1,"pinta",2,6.987,2,"Enil",0.678688993845713,1,28.698,38.497,57.396,2
2025,"241",6,6.871,"Enil",1,"pinta",2,6.987,2,"Enil",0.983397738657507,1,28.698,38.497,57.396,2
2025,"241",6,6.871,"Enil",1,"pinta",2,6.987,2,"Enil",0.983397738657507,1,28.698,38.497,57.396,2
2025,"241",6,6.871,"Enil",1,"pinta",2,6.987,2,"Enil",0.983397738657507,1,28.698,38.497,57.396,2
2025,"244",1,7.237,"Enil",1,"pinta",1.9,11.595,2.2,"Enil",0.624148339801639,0.863636363636364,49.648,57.343,99.296,1
2025,"244",1,7.237,"Enil",1,"pinta",1.9,11.595,2.2,"Enil",0.624148339801639,0.863636363636364,49.648,57.343,99.296,1
2025,"244",1,7.237,"Enil",1,"pinta",1.9,11.595,2.2,"Enil",0.624148339801639,0.863636363636364,49.648,57.343,99.296,1
2025,"252",1,5.447,"Enil",1,"pinta",1.9,6.392,2,"Enil",0.852158948685857,0.95,23.559,31.012,47.118,1
2025,"252",1,5.447,"Enil",1,"pinta",1.9,6.392,2,"Enil",0.852158948685857,0.95,23.559,31.012,47.118,1
2025,"252",1,5.447,"Enil",1,"pinta",1.9,6.392,2,"Enil",0.852158948685857,0.95,23.559,31.012,47.118,1
2025,"252",2,3.294,"Enil",1,"kolo",1.6,6.392,2,"Enil",0.515331664580726,0.8,23.559,31.012,47.118,1
2025,"252",2,3.294,"Enil",1,"kolo",1.6,6.392,2,"Enil",0.515331664580726,0.8,23.559,31.012,47.118,1
2025,"252",2,3.294,"Enil",1,"kolo",1.6,6.392,2,"Enil",0.515331664580726,0.8,23.559,31.012,47.118,1
2025,"427",1,9.249,"Enil",1,"pinta",1.9,11.328,1.9,"Enil",0.816472457627119,1,41.504,54.707,83.008,1
2025,"427",1,9.249,"Enil",1,"pinta",1.9,11.328,1.9,"Enil",0.816472457627119,1,41.504,54.707,83.008,1
2025,"427",1,9.249,"Enil",1,"pinta",1.9,11.328,1.9,"Enil",0.816472457627119,1,41.504,54.707,83.008,1
2025,"427",2,7.068,"Enil",1,"pinta",1.9,11.328,1.9,"Enil",0.623940677966102,1,41.504,54.707,83.008,1
2025,"427",2,7.068,"Enil",1,"pinta",1.9,11.328,1.9,"Enil",0.623940677966102,1,41.504,54.707,83.008,1
2025,"427",2,7.068,"Enil",1,"pinta",1.9,11.328,1.9,"Enil",0.623940677966102,1,41.504,54.707,83.008,1
2025,"427",3,4.507,"Enil",1,"pinta",1.9,11.328,1.9,"Enil",0.397863700564972,1,41.504,54.707,83.008,1
2025,"427",3,4.507,"Enil",1,"pinta",1.9,11.328,1.9,"Enil",0.397863700564972,1,41.504,54.707,83.008,1
2025,"427",3,4.507,"Enil",1,"pinta",1.9,11.328,1.9,"Enil",0.397863700564972,1,41.504,54.707,83.008,1
2025,"23",1,6.634,"Enil",1,"kolo",2,17.641,2,"Enil",0.376055779150842,1,58.978,66.053,117.956,3
2025,"23",1,6.634,"Enil",1,"kolo",2,17.641,2,"Enil",0.376055779150842,1,58.978,66.053,117.956,3
2025,"23",1,6.634,"Enil",1,"kolo",2,17.641,2,"Enil",0.376055779150842,1,58.978,66.053,117.956,3
2025,"23",1,6.634,"Enil",1,"kolo",2,17.641,2,"Enil",0.376055779150842,1,58.978,66.053,117.956,3
2025,"23",1,6.634,"Enil",1,"kolo",2,17.641,2,"Enil",0.376055779150842,1,58.978,66.053,117.956,3
2025,"23",1,6.634,"Enil",1,"kolo",2,17.641,2,"Enil",0.376055779150842,1,58.978,66.053,117.956,3
2025,"23",2,9.977,"Enil",1,"kolo",2,17.641,2,"Enil",0.565557508077773,1,58.978,66.053,117.956,3
2025,"23",2,9.977,"Enil",1,"kolo",2,17.641,2,"Enil",0.565557508077773,1,58.978,66.053,117.956,3
2025,"23",2,9.977,"Enil",1,"kolo",2,17.641,2,"Enil",0.565557508077773,1,58.978,66.053,117.956,3
2025,"23",2,9.977,"Enil",1,"kolo",2,17.641,2,"Enil",0.565557508077773,1,58.978,66.053,117.956,3
2025,"23",2,9.977,"Enil",1,"kolo",2,17.641,2,"Enil",0.565557508077773,1,58.978,66.053,117.956,3
2025,"23",2,9.977,"Enil",1,"kolo",2,17.641,2,"Enil",0.565557508077773,1,58.978,66.053,117.956,3
2025,"23",3,13.561,"Paur",1,"kolo",2,17.641,2,"Paur",0.768720594070631,1,58.978,66.053,117.956,3
2025,"23",3,13.561,"Paur",1,"kolo",2,17.641,2,"Paur",0.768720594070631,1,58.978,66.053,117.956,3
2025,"23",3,13.561,"Paur",1,"kolo",2,17.641,2,"Paur",0.768720594070631,1,58.978,66.053,117.956,3
2025,"23",4,17.147,"Enil",1,"kolo",2,17.641,2,"Enil",0.971997052321297,1,58.978,66.053,117.956,3
2025,"23",4,17.147,"Enil",1,"kolo",2,17.641,2,"Enil",0.971997052321297,1,58.978,66.053,117.956,3
2025,"23",4,17.147,"Enil",1,"kolo",2,17.641,2,"Enil",0.971997052321297,1,58.978,66.053,117.956,3
2025,"23",4,17.147,"Enil",1,"kolo",2,17.641,2,"Enil",0.971997052321297,1,58.978,66.053,117.956,3
2025,"23",4,17.147,"Enil",1,"kolo",2,17.641,2,"Enil",0.971997052321297,1,58.978,66.053,117.956,3
2025,"23",4,17.147,"Enil",1,"kolo",2,17.641,2,"Enil",0.971997052321297,1,58.978,66.053,117.956,3
2025,"23",4,17.147,"Enil",1,"kolo",2,17.641,2,"Enil",0.971997052321297,1,58.978,66.053,117.956,3
2025,"23",4,17.147,"Enil",1,"kolo",2,17.641,2,"Enil",0.971997052321297,1,58.978,66.053,117.956,3
2025,"23",4,17.147,"Enil",1,"kolo",2,17.641,2,"Enil",0.971997052321297,1,58.978,66.053,117.956,3
2025,"23",5,14.392,"Enil",1,"kolo",2,17.641,2,"Enil",0.815826767190069,1,58.978,66.053,117.956,3
2025,"23",5,14.392,"Enil",1,"kolo",2,17.641,2,"Enil",0.815826767190069,1,58.978,66.053,117.956,3
2025,"23",5,14.392,"Enil",1,"kolo",2,17.641,2,"Enil",0.815826767190069,1,58.978,66.053,117.956,3
2025,"23",6,7.725,"Enil",1,"kolo",2,17.641,2,"Enil",0.437900345785386,1,58.978,66.053,117.956,3
2025,"23",6,7.725,"Enil",1,"kolo",2,17.641,2,"Enil",0.437900345785386,1,58.978,66.053,117.956,3
2025,"23",6,7.725,"Enil",1,"kolo",2,17.641,2,"Enil",0.437900345785386,1,58.978,66.053,117.956,3
2025,"23",6,7.725,"Enil",1,"kolo",2,17.641,2,"Enil",0.437900345785386,1,58.978,66.053,117.956,3
2025,"23",6,7.725,"Enil",1,"kolo",2,17.641,2,"Enil",0.437900345785386,1,58.978,66.053,117.956,3
2025,"23",6,7.725,"Enil",1,"kolo",2,17.641,2,"Enil",0.437900345785386,1,58.978,66.053,117.956,3
2023,"43",1,3.146,"Enil",1,"pinta",2,8.085,2,"Enil",0.389115646258503,1,22.431,33.49,44.862,1
2023,"43",1,3.146,"Enil",1,"pinta",2,8.085,2,"Enil",0.389115646258503,1,22.431,33.49,44.862,1
2023,"43",1,3.146,"Enil",1,"pinta",2,8.085,2,"Enil",0.389115646258503,1,22.431,33.49,44.862,1
2023,"40",1,10.531,"Enil",1,"pinta",1.7,12.882,2.1,"Enil",0.817497283030585,0.809523809523809,30.913,38.64,61.826,1
2023,"40",1,10.531,"Enil",1,"pinta",1.7,12.882,2.1,"Enil",0.817497283030585,0.809523809523809,30.913,38.64,61.826,1
2023,"40",1,10.531,"Enil",1,"pinta",1.7,12.882,2.1,"Enil",0.817497283030585,0.809523809523809,30.913,38.64,61.826,1
2023,"40",2,4.746,"Enil",1,"pinta",4,12.882,5,"Enil",0.368421052631579,0.8,30.913,38.64,61.826,1
2023,"40",2,4.746,"Enil",1,"pinta",4,12.882,5,"Enil",0.368421052631579,0.8,30.913,38.64,61.826,1
2023,"40",2,4.746,"Enil",1,"pinta",4,12.882,5,"Enil",0.368421052631579,0.8,30.913,38.64,61.826,1
2023,"40",2,4.746,"Enil",1,"pinta",4,12.882,5,"Enil",0.368421052631579,0.8,30.913,38.64,61.826,1
2023,"40",2,4.746,"Enil",1,"pinta",4,12.882,5,"Enil",0.368421052631579,0.8,30.913,38.64,61.826,1
2023,"40",2,4.746,"Enil",1,"pinta",4,12.882,5,"Enil",0.368421052631579,0.8,30.913,38.64,61.826,1
2023,"40",2,4.746,"Enil",1,"pinta",4,12.882,5,"Enil",0.368421052631579,0.8,30.913,38.64,61.826,1
2023,"40",2,4.746,"Enil",1,"pinta",4,12.882,5,"Enil",0.368421052631579,0.8,30.913,38.64,61.826,1
2023,"40",2,4.746,"Enil",1,"pinta",4,12.882,5,"Enil",0.368421052631579,0.8,30.913,38.64,61.826,1
2023,"40",3,3.702,"Enil",1,"pinta",2,12.882,2.1,"Enil",0.287377736376339,0.952380952380952,30.913,38.64,61.826,1
2023,"40",3,3.702,"Enil",1,"pinta",2,12.882,2.1,"Enil",0.287377736376339,0.952380952380952,30.913,38.64,61.826,1
2023,"40",3,3.702,"Enil",1,"pinta",2,12.882,2.1,"Enil",0.287377736376339,0.952380952380952,30.913,38.64,61.826,1
2023,"167",1,18.734,"Enil",1,"kolo",3.6,21.122,3.6,"Enil",0.886942524382161,1,248.389,122.728,848.4209,3
2023,"167",1,18.734,"Enil",1,"kolo",3.6,21.122,3.6,"Enil",0.886942524382161,1,248.389,122.728,848.4209,3
2023,"167",1,18.734,"Enil",1,"kolo",3.6,21.122,3.6,"Enil",0.886942524382161,1,248.389,122.728,848.4209,3
2023,"167",2,15.611,"Enil",1,"kolo",3.6,21.122,3.6,"Enil",0.739087207650791,1,248.389,122.728,848.4209,3
2023,"167",2,15.611,"Enil",1,"kolo",3.6,21.122,3.6,"Enil",0.739087207650791,1,248.389,122.728,848.4209,3
2023,"167",2,15.611,"Enil",1,"kolo",3.6,21.122,3.6,"Enil",0.739087207650791,1,248.389,122.728,848.4209,3
2023,"167",3,13.431,"Myotis",1,"kolo",3.6,21.122,3.6,"Myotis",0.635877284348073,1,248.389,122.728,848.4209,3
2023,"167",3,13.431,"Myotis",1,"kolo",3.6,21.122,3.6,"Myotis",0.635877284348073,1,248.389,122.728,848.4209,3
2023,"167",3,13.431,"Myotis",1,"kolo",3.6,21.122,3.6,"Myotis",0.635877284348073,1,248.389,122.728,848.4209,3
2023,"167",3,13.431,"Myotis",1,"kolo",3.6,21.122,3.6,"Myotis",0.635877284348073,1,248.389,122.728,848.4209,3
2023,"167",3,13.431,"Myotis",1,"kolo",3.6,21.122,3.6,"Myotis",0.635877284348073,1,248.389,122.728,848.4209,3
2023,"167",3,13.431,"Myotis",1,"kolo",3.6,21.122,3.6,"Myotis",0.635877284348073,1,248.389,122.728,848.4209,3
2023,"167",4,9.982,"Enil",1,"kolo",2,21.122,2.5,"Enil",0.47258782312281,0.8,248.389,122.728,848.4209,3
2023,"167",4,9.982,"Enil",1,"kolo",2,21.122,2.5,"Enil",0.47258782312281,0.8,248.389,122.728,848.4209,3
2023,"167",4,9.982,"Enil",1,"kolo",2,21.122,2.5,"Enil",0.47258782312281,0.8,248.389,122.728,848.4209,3
2023,"167",5,6.885,"Myotis",1,"kolo",2.5,21.122,2.5,"Myotis",0.32596345043083,1,248.389,122.728,848.4209,3
2023,"167",5,6.885,"Myotis",1,"kolo",2.5,21.122,2.5,"Myotis",0.32596345043083,1,248.389,122.728,848.4209,3
2023,"167",5,6.885,"Myotis",1,"kolo",2.5,21.122,2.5,"Myotis",0.32596345043083,1,248.389,122.728,848.4209,3
2023,"167",6,14.543,"Enil",1,"pinta",3.6,21.122,3.6,"Enil",0.688523814032762,1,248.389,122.728,848.4209,3
2023,"167",6,14.543,"Enil",1,"pinta",3.6,21.122,3.6,"Enil",0.688523814032762,1,248.389,122.728,848.4209,3
2023,"167",6,14.543,"Enil",1,"pinta",3.6,21.122,3.6,"Enil",0.688523814032762,1,248.389,122.728,848.4209,3
2023,"167",6,14.543,"Enil",1,"pinta",3.6,21.122,3.6,"Enil",0.688523814032762,1,248.389,122.728,848.4209,3
2023,"167",6,14.543,"Enil",1,"pinta",3.6,21.122,3.6,"Enil",0.688523814032762,1,248.389,122.728,848.4209,3
2023,"167",6,14.543,"Enil",1,"pinta",3.6,21.122,3.6,"Enil",0.688523814032762,1,248.389,122.728,848.4209,3
2023,"170-171",1,8.986,"Enil",1,"pinta",2,9.967,2,"Enil",0.901575198153908,1,45.954,61.215,91.908,3
2023,"170-171",1,8.986,"Enil",1,"pinta",2,9.967,2,"Enil",0.901575198153908,1,45.954,61.215,91.908,3
2023,"170-171",1,8.986,"Enil",1,"pinta",2,9.967,2,"Enil",0.901575198153908,1,45.954,61.215,91.908,3
2023,"170-171",2,7.769,"Enil",1,"pinta",2,9.967,2,"Enil",0.779472258452894,1,45.954,61.215,91.908,3
2023,"170-171",2,7.769,"Enil",1,"pinta",2,9.967,2,"Enil",0.779472258452894,1,45.954,61.215,91.908,3
2023,"170-171",2,7.769,"Enil",1,"pinta",2,9.967,2,"Enil",0.779472258452894,1,45.954,61.215,91.908,3
2023,"28-172",1,10.281,"Enil",1,"pinta",2,11.529,2,"Enil",0.891751236013531,1,38.186,54.052,76.372,1
2023,"28-172",1,10.281,"Enil",1,"pinta",2,11.529,2,"Enil",0.891751236013531,1,38.186,54.052,76.372,1
2023,"28-172",1,10.281,"Enil",1,"pinta",2,11.529,2,"Enil",0.891751236013531,1,38.186,54.052,76.372,1
2023,"38",1,4.659,"Enil",1,"kolo",2.2,14.835,2.2,"Enil",0.314054600606673,1,26.275,33.583,52.55,1
2023,"38",1,4.659,"Enil",1,"kolo",2.2,14.835,2.2,"Enil",0.314054600606673,1,26.275,33.583,52.55,1
2023,"38",1,4.659,"Enil",1,"kolo",2.2,14.835,2.2,"Enil",0.314054600606673,1,26.275,33.583,52.55,1
2023,"38",2,5.696,"Enil",1,"pinta",2.2,14.835,2.2,"Enil",0.383956858779912,1,26.275,33.583,52.55,1
2023,"38",2,5.696,"Enil",1,"pinta",2.2,14.835,2.2,"Enil",0.383956858779912,1,26.275,33.583,52.55,1
2023,"38",2,5.696,"Enil",1,"pinta",2.2,14.835,2.2,"Enil",0.383956858779912,1,26.275,33.583,52.55,1
2023,"38",3,6.123,"Enil",1,"pinta",5,14.835,5,"Enil",0.412740141557128,1,26.275,33.583,52.55,1
2023,"38",3,6.123,"Enil",1,"pinta",5,14.835,5,"Enil",0.412740141557128,1,26.275,33.583,52.55,1
2023,"38",3,6.123,"Enil",1,"pinta",5,14.835,5,"Enil",0.412740141557128,1,26.275,33.583,52.55,1
2023,"38",4,6.621,"Enil",1,"pinta",2,14.835,2.2,"Enil",0.446309403437816,0.909090909090909,26.275,33.583,52.55,1
2023,"38",4,6.621,"Enil",1,"pinta",2,14.835,2.2,"Enil",0.446309403437816,0.909090909090909,26.275,33.583,52.55,1
2023,"38",4,6.621,"Enil",1,"pinta",2,14.835,2.2,"Enil",0.446309403437816,0.909090909090909,26.275,33.583,52.55,1
2023,"173",1,6.278,"Enil",1,"pinta",2,11.247,2,"Enil",0.558193295990042,1,37.908,53.56,75.816,1
2023,"173",1,6.278,"Enil",1,"pinta",2,11.247,2,"Enil",0.558193295990042,1,37.908,53.56,75.816,1
2023,"173",1,6.278,"Enil",1,"pinta",2,11.247,2,"Enil",0.558193295990042,1,37.908,53.56,75.816,1
2023,"173",2,6.817,"Enil",1,"pinta",2,11.247,2,"Enil",0.60611718680537,1,37.908,53.56,75.816,1
2023,"173",2,6.817,"Enil",1,"pinta",2,11.247,2,"Enil",0.60611718680537,1,37.908,53.56,75.816,1
2023,"173",2,6.817,"Enil",1,"pinta",2,11.247,2,"Enil",0.60611718680537,1,37.908,53.56,75.816,1
2023,"173",3,3.676,"Enil",1,"pinta",2,11.247,2,"Enil",0.326842713612519,1,37.908,53.56,75.816,1
2023,"173",3,3.676,"Enil",1,"pinta",2,11.247,2,"Enil",0.326842713612519,1,37.908,53.56,75.816,1
2023,"173",3,3.676,"Enil",1,"pinta",2,11.247,2,"Enil",0.326842713612519,1,37.908,53.56,75.816,1
2023,"173",4,3.774,"Enil",1,"pinta",2,11.247,2,"Enil",0.335556148306215,1,37.908,53.56,75.816,1
2023,"173",4,3.774,"Enil",1,"pinta",2,11.247,2,"Enil",0.335556148306215,1,37.908,53.56,75.816,1
2023,"173",4,3.774,"Enil",1,"pinta",2,11.247,2,"Enil",0.335556148306215,1,37.908,53.56,75.816,1
2022,"40",1,12.452,"Enil",1,"pinta",2,12.882,2.1,"Enil",0.966620090048129,0.952380952380952,30.913,38.64,61.826,1
2022,"40",1,12.452,"Enil",1,"pinta",2,12.882,2.1,"Enil",0.966620090048129,0.952380952380952,30.913,38.64,61.826,1
2022,"40",1,12.452,"Enil",1,"pinta",2,12.882,2.1,"Enil",0.966620090048129,0.952380952380952,30.913,38.64,61.826,1
2022,"40",2,4.718,"Enil",1,"pinta",2,12.882,2.1,"Enil",0.366247477099829,0.952380952380952,30.913,38.64,61.826,1
2022,"40",2,4.718,"Enil",1,"pinta",2,12.882,2.1,"Enil",0.366247477099829,0.952380952380952,30.913,38.64,61.826,1
2022,"40",2,4.718,"Enil",1,"pinta",2,12.882,2.1,"Enil",0.366247477099829,0.952380952380952,30.913,38.64,61.826,1
2022,"167",1,15.128,"Enil",1,"pinta",3.7,21.122,3.7,"Enil",0.716220054919042,1,248.389,122.728,848.4209,3
2022,"167",1,15.128,"Enil",1,"pinta",3.7,21.122,3.7,"Enil",0.716220054919042,1,248.389,122.728,848.4209,3
2022,"167",1,15.128,"Enil",1,"pinta",3.7,21.122,3.7,"Enil",0.716220054919042,1,248.389,122.728,848.4209,3
2022,"167",2,15.125,"Enil",1,"pinta",3.6,21.122,3.6,"Enil",0.716078022914497,1,248.389,122.728,848.4209,3
2022,"167",2,15.125,"Enil",1,"pinta",3.6,21.122,3.6,"Enil",0.716078022914497,1,248.389,122.728,848.4209,3
2022,"167",2,15.125,"Enil",1,"pinta",3.6,21.122,3.6,"Enil",0.716078022914497,1,248.389,122.728,848.4209,3
2022,"167",3,15.518,"Enil",1,"pinta",3.6,21.122,3.6,"Enil",0.734684215509895,1,248.389,122.728,848.4209,3
2022,"167",3,15.518,"Enil",1,"pinta",3.6,21.122,3.6,"Enil",0.734684215509895,1,248.389,122.728,848.4209,3
2022,"167",3,15.518,"Enil",1,"pinta",3.6,21.122,3.6,"Enil",0.734684215509895,1,248.389,122.728,848.4209,3
2022,"167",4,9.533,"Mmbra",1,"kolo",2,21.122,2.5,"Myotis",0.451330366442572,0.8,248.389,122.728,848.4209,3
2022,"167",4,9.533,"Mmbra",1,"kolo",2,21.122,2.5,"Myotis",0.451330366442572,0.8,248.389,122.728,848.4209,3
2022,"167",4,9.533,"Mmbra",1,"kolo",2,21.122,2.5,"Myotis",0.451330366442572,0.8,248.389,122.728,848.4209,3
2022,"173",1,10.249,"Enil",1,"pinta",1,11.247,2,"Enil",0.911265226282564,0.5,37.908,53.56,75.816,1
2022,"173",1,10.249,"Enil",1,"pinta",1,11.247,2,"Enil",0.911265226282564,0.5,37.908,53.56,75.816,1
2022,"173",1,10.249,"Enil",1,"pinta",1,11.247,2,"Enil",0.911265226282564,0.5,37.908,53.56,75.816,1
2022,"28-172",1,6.631,"Enil",1,NA,2,11.529,2,"Enil",0.575158296469772,1,38.186,54.052,76.372,1
2022,"28-172",1,6.631,"Enil",1,NA,2,11.529,2,"Enil",0.575158296469772,1,38.186,54.052,76.372,1
2022,"28-172",1,6.631,"Enil",1,NA,2,11.529,2,"Enil",0.575158296469772,1,38.186,54.052,76.372,1
2022,"28-172",2,5.72,"Enil",1,NA,2,11.529,2,"Enil",0.496140168271316,1,38.186,54.052,76.372,1
2022,"28-172",2,5.72,"Enil",1,NA,2,11.529,2,"Enil",0.496140168271316,1,38.186,54.052,76.372,1
2022,"28-172",2,5.72,"Enil",1,NA,2,11.529,2,"Enil",0.496140168271316,1,38.186,54.052,76.372,1
2022,"38",1,7.408,"Enil",1,"pinta",1.8,14.835,2.2,"Enil",0.499359622514324,0.818181818181818,26.275,33.583,52.55,1
2022,"38",1,7.408,"Enil",1,"pinta",1.8,14.835,2.2,"Enil",0.499359622514324,0.818181818181818,26.275,33.583,52.55,1
2022,"38",1,7.408,"Enil",1,"pinta",1.8,14.835,2.2,"Enil",0.499359622514324,0.818181818181818,26.275,33.583,52.55,1
2022,"38",2,6.675,"Enil",1,"kolo",2.2,14.835,2.2,"Enil",0.44994944388271,1,26.275,33.583,52.55,1
2022,"38",2,6.675,"Enil",1,"kolo",2.2,14.835,2.2,"Enil",0.44994944388271,1,26.275,33.583,52.55,1
2022,"38",2,6.675,"Enil",1,"kolo",2.2,14.835,2.2,"Enil",0.44994944388271,1,26.275,33.583,52.55,1
2022,"38",2,6.675,"Enil",1,"kolo",2.2,14.835,2.2,"Enil",0.44994944388271,1,26.275,33.583,52.55,1
2022,"38",2,6.675,"Enil",1,"kolo",2.2,14.835,2.2,"Enil",0.44994944388271,1,26.275,33.583,52.55,1
2022,"38",2,6.675,"Enil",1,"kolo",2.2,14.835,2.2,"Enil",0.44994944388271,1,26.275,33.583,52.55,1
2022,"38",3,5.951,"Enil",1,"pinta",2.15,14.835,2.2,"Enil",0.401145938658578,0.977272727272727,26.275,33.583,52.55,1
2022,"38",3,5.951,"Enil",1,"pinta",2.15,14.835,2.2,"Enil",0.401145938658578,0.977272727272727,26.275,33.583,52.55,1
2022,"38",3,5.951,"Enil",1,"pinta",2.15,14.835,2.2,"Enil",0.401145938658578,0.977272727272727,26.275,33.583,52.55,1
2022,"38",4,6.149,"Enil",1,"kolo",2.2,14.835,4.3,"Enil",0.414492753623188,0.511627906976744,26.275,33.583,52.55,1
2022,"38",4,6.149,"Enil",1,"kolo",2.2,14.835,4.3,"Enil",0.414492753623188,0.511627906976744,26.275,33.583,52.55,1
2022,"38",4,6.149,"Enil",1,"kolo",2.2,14.835,4.3,"Enil",0.414492753623188,0.511627906976744,26.275,33.583,52.55,1
2022,"38",4,6.149,"Enil",1,"kolo",2.2,14.835,4.3,"Enil",0.414492753623188,0.511627906976744,26.275,33.583,52.55,1
2022,"38",4,6.149,"Enil",1,"kolo",2.2,14.835,4.3,"Enil",0.414492753623188,0.511627906976744,26.275,33.583,52.55,1
2022,"38",4,6.149,"Enil",1,"kolo",2.2,14.835,4.3,"Enil",0.414492753623188,0.511627906976744,26.275,33.583,52.55,1
2022,"38",4,6.149,"Enil",1,"kolo",2.2,14.835,4.3,"Enil",0.414492753623188,0.511627906976744,26.275,33.583,52.55,1
2022,"38",4,6.149,"Enil",1,"kolo",2.2,14.835,4.3,"Enil",0.414492753623188,0.511627906976744,26.275,33.583,52.55,1
2022,"38",4,6.149,"Enil",1,"kolo",2.2,14.835,4.3,"Enil",0.414492753623188,0.511627906976744,26.275,33.583,52.55,1
2022,"38",5,6.498,"Enil",1,"pinta",1,14.835,2.2,"Enil",0.438018200202224,0.454545454545455,26.275,33.583,52.55,1
2022,"38",5,6.498,"Enil",1,"pinta",1,14.835,2.2,"Enil",0.438018200202224,0.454545454545455,26.275,33.583,52.55,1
2022,"38",5,6.498,"Enil",1,"pinta",1,14.835,2.2,"Enil",0.438018200202224,0.454545454545455,26.275,33.583,52.55,1
2023,"17",1,3.137,"Enil",1,"kolo",2.2,20.022,2.2,"Enil",0.156677654579962,1,192.665,116.888,589.5532,3
2023,"17",1,3.137,"Enil",1,"kolo",2.2,20.022,2.2,"Enil",0.156677654579962,1,192.665,116.888,589.5532,3
